tramo,id_monumento,clave_de_excavacion,num_bolsa,codigo_exc,correccion_cod,ubicacion,intervencion,materia_prima,color_fuente,tecnologia,industria,tipo_tecnologico,atributo_1,atributo_2,atributo_3,porcentaje_corteza,seccion_pieza,dimension_rango,cantidad,porcentaje_pieza,largo,ancho,grosor,observaciones_adicionales,dibujo,foto_1,foto_2,analizador,fecha_analisis,registro_surp
"2",T2_07083,T2_07083_234_0001505_LL1,198_1,OLIT,SIN CAMBIO,Segmento,IA 60,Sílex,Rosado,Tallada,Percusión casual,Raedera sobre lasca,Talón angosto/restringido,Retoque unifacial dorsal,Desgaste,Sin_corteza,Completa,5 cm,"1",> 70%,2.66,5.06,1.16,Raedera sobre lasca casual de sílex. Presneta una forma semicircular en planta. El retoque es semicircular contínuo y con una pequeña zona escalonada,Pendiente,T2_07083_234_0001505_LL1_F1,T2_07083_234_0001505_LL1_F2,Victor Oseguera,2023/02/15,Pendiente
"2",T2_07161,T2_07161_259_0000071_LL1,14_1,OLIT,SIN CAMBIO,Otra,Otra,Sílex,Amarillo cafetoso,Tallada,Percusión casual,Núcleo casual unidireccional,Plataforma lisa(unifacetada),Negativos dorsales correspondientes,Sobre nódulo,60 a 70%,Completa,> 5.5 cm,"1",> 70%,6.82,4.41,6.45,"Núcleo casual unidireccional sobre sílex. Probablemente fue manufacturado a partir de un frag mento de nódulo con forma aplanada. Presenta negativos unidireccionales en la cara principal, misma que tiene una relación angular de aproximadamente 80º entre la plataforma y la cara de extracción.",Pendiente,T2_07161_259_0000071_LL1_F1,T2_07161_259_0000071_LL1_F2,Victor Oseguera,2023/02/16,Pendiente
"2",T2_07161,T2_07161_259_0000144_LL1,23_1,OLIT,SIN CAMBIO,Otra,Otra,Sílex,Rosado,Tallada,Percusión casual,Núcleo casual unidireccional,Negativos dorsales correspondientes,Plataforma lisa,Unidireccional,30 a 40%,Completa,4.5 cm,"1",> 70%,3.65,4.52,3.82,"Núcleo casual unidireccional sobre sílex. Probablemente fue manufacturado a partir de un nódulo con forma subredondeada. Presenta negativos unidireccionales al rededore de la plataforma lisa, misma que tiene una relación angular de aproximadamente 90º entre la plataforma y las caras de extracción. Presenta corteza en la zona distal.",Pendiente,T2_07161_259_0000144_LL1_F1,T2_07161_259_0000144_LL1_F2,Victor Oseguera,2023/02/16,Pendiente
"2",T2_10020,T2_10020_221_0004397_LL1,467_1,LITI,SIN CAMBIO,Segmento,Variante petenes,Sílex,Café grisáceo,Tallada,Percusión casual,Raedera sobre lasca,Talón liso,Negativos dorsales discordantes,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,7.66,4.39,1.92,"Raedera sobre lasca. Talón liso con cornisa eliminada hacia el dorso, negativos discordantes. Retoque ventral izquierdo, semicircular y contínuo acompañado de desgaste.",Pendiente,T2_10020_221_0004397_LL1_F1,T2_10020_221_0004397_LL1_F1,Victor Oseguera,2023/02/17,Pendiente
"2",T2_10020,T2_10020_221_0005060_LL1,699_1,LITI,SIN CAMBIO,Segmento,Variante petenes,Sílex,Café grisáceo,Tallada,Unifaciales y bifaciales,Buril sobre bifacial,Negativos dorsales centrípetos,Retoque unifacial dorsal,Desgaste,Sin_corteza,Completa,5 cm,"1",> 70%,4.58,3.29,1,"Buril sobre bifacial. Completo, negativos de adelgazamiento bifacial acompañados de una serie de retoques. Dichos retoques fueron ejecutados sobre una de las caras, conformando un ángulo desbastante (aprox. 80-85º) y forma d epunta en planta. Este borde útil muestra desgaste, lo mismo que el filo del soporte bifacial sobre el que se manufacturó.",Pendiente,T2_10020_221_0005060_LL1_F1,T2_10020_221_0005060_LL1_F2,Victor Oseguera,2023/02/20,Pendiente
"2",T2_10020,T2_10020_221_0005084_LL1,723_1,OLIt,SIN CAMBIO,Segmento,Variante petenes,Sílex,Ámbar pálido,Tallada,Navajas,Perforador sobre navaja,Talón liso,Retoque bimarginal,Desgaste,Sin_corteza,Completa,4.5 cm,"1",> 70%,4.11,1.46,0.96,"Perforador sobre navaja en sílex. Completo, talón liso acompañado de labio en la cara ventral, esto nos indica su posible extracción por percusión indirecta. Los negativos de dorso son discordantes a la dirección de extracción de la pieza. Los retoques son bimarginales, de morfología semicircular y ordenados de manera contínua sobre los filos de la pieza; posiblemente ayudaron en actividades de perforación, puesto que en la zona más aguzada de la navaja se hallan los retoques más intensos. LA sección transversal de la pieza es de morfología triangular, apta para la perforación.",Pendiente,T2_10020_221_0005084_LL1_F1,T2_10020_221_0005084_LL1_F2,Victor Oseguera,2023/02/21,No
"2",T2_10020,T2_10020_221_0005320_LL1,882_1,OLIT,SIN CAMBIO,Segmento,Variante petenes,Sílex,Amarillo rojizo,Tallada,Percusión casual,Núcleo casual multidireccional,Extracción,"-","-",20 a 30%,Completa,> 5.5 cm,"2",> 70%,5.72,6.03,4.39,"Núcleos casuales multidireccionales sobre sílex. Las dimensiones del más grande y de color amarillo cafetoso están puestas en las casillas de dimensiones; las del otro artefacto de color rojo/rosado son las siguientes: 5.56, 4.47 y 4.17.",Pendiente,T2_10020_221_0005320_LL1_F1,T2_10020_221_0005320_LL1_F2,Victor Oseguera,2023/02/21,Pendiente
"2",T2_10020,T2_10020_221_0005478_LL1,940_1,LITI,SIN CAMBIO,Segmento,Variante petenes,Caliza/sílex,Beige,Herramientas,Percutor,Percutor reutilizado,Huellas de percusión,A partir de mano de metate,Sección transversal ovoidal,40 a 50%,Completa,> 5.5 cm,"1",> 70%,7.37,7.32,5.34,Percutor reutilizado sobre Caliza/sílex. Completo. A partir de mano de metate. Las zonas con huellas de percusión presentan huellas de negativos producto de la reaacción de la fuerza sobre el percutir,Pendiente,T2_10020_221_0005478_LL1_F1,T2_10020_221_0005478_LL1_F2,Victor Oseguera,2023/02/22,Pendiente
"2",T2_16085,T2_16085_224_0005916,"1011",LITI,OLIT,Segmento,"0",Sílex,Café,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Talón liso,Retoque unifacial dorsal,Desgaste,80 a 90%,Completa,> 5.5 cm,"1",> 70%,7.66,10.86,4.3,"Raedera sobre lasca casual de descortezamiento parcial. Completa, talón con corteza. Algunos negativos discordantes y retoque unifacial dorsal en el extremo distal (semicirculares, sublaminares y contónuos) acompañados de desgaste.",Pendiente,T2_16085_224_0005916_F1,T2_16085_224_0005916_F2,Victor Oseguera,2023/02/27,Pendiente
"2",T2_16085,T2_16085_224_0005806,"981",LITI,OLIT,Segmento,"0",Sílex,Café rojizo,Tallada,Percusión bipolar,Núcleo bipolar,Negativos dorsales de sentido opuesto,Huellas de percusión,Extracción,20 a 30%,Completa,5 cm,"1",> 70%,4.23,4.8,4.87,Núcleo bipolar de sílex. Presenta un volúmen más o menos bipiralmidal. Se observa una serie de huellas de percusión con negativos que parten desde ella hacia una base plana  que se apoyaba en el yunque.,Pendiente,T2_16085_224_0005806_F1,T2_16085_224_0005806_F2,Victor Oseguera,2023/03/01,Pendiente
"2",T2_16085,T2_16085_224_0005909_LL1,1004_1,LITI,OLIT,Segmento,"0",Sílex,Amarillo cafetoso,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Talón con corteza,Retoque bimarginal,Desgaste,60 a 70%,Completa,> 5.5 cm,"1",> 70%,7.24,5.04,2.59,"Raedera sobre lasca casual de descortezamiento parcial. Completa, talón con corteza que se extrende hasta el extremo distal del dorso. Sobre el filo izquierdo (el más extenso), el retoque es unifacial dorsal, contíinuo y con algunas áreas escalonadas. El filo derecho tiene retoque bimarginal (es el más corte), es de formas semicirculares, contínuo y con algunos escalonamientos; es posible que esta sea un área de acondicionamiento para el agarre manual y un uso adecuado del filo más largo de la pieza.",Pendiente,T2_16085_224_0005909_LL1_F1,T2_16085_224_0005909_LL1_F2,Victor Oseguera,2023/03/02,Pendiente
"2",T2_16085,T2_16085_224_0005913_LL1,1008_1,OLIT,SIN CAMBIO,Segmento,"0",Sílex,Rojo pálido traslúcido,Tallada,Unifaciales y bifaciales,Perforador sobre lasca de adelgazamiento bifacial,Talón liso,Negativos dorsales correspondientes,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.32,4.19,1.49,Perforador sobre lasca de adelgazamiento bifacial. Se ecuentra con abundantes desprendimeintos térmicos en ambas caras. Los retoques del filo derecho son cortos seimicirculares y de encuentran en el vientre Los retoques del filo izquierdo son dorsales (en el extremo distal) y ventrales en el extremo más proximal del filo.,Pendiente,T2_16085_224_0005913_LL1_F1,T2_16085_224_0005913_LL1_F2,Victor Oseguera,2023/03/02,Pendiente
"2",T2_04052,T2_04052_246_0002255,"249",LITI,OLIT,Sitio,Cansacbé,Sílex,Café grisáceo,Herramientas,Percutor,Percutor natural,Negativos dorsales de dirección no identificable,Huellas de percusión,"-",30 a 40%,Completa,> 5.5 cm,"1",> 70%,7.32,6.77,6.31,"Percutor natural de sílex. Presenta varias facetas de direcci´ón no identificable, asompañadas de varias franjas de huellas de percusión conectadas entre sí. ",T2_04052_246_0002255_0,T2_04052_246_0002255_F1,T2_04052_246_0002255_F2,Victor Oseguera,2023/03/03,Pendiente
"2",T2_04082,T2_04082_246_0000560,"45",LITI,OLIT,Segmento,IA 60,Caliza,Beige,Herramientas,Percutor,Percutor natural,Huellas de percusión,Desgaste,Negativos dorsales de dirección no identificable,20 a 30%,Completa,> 5.5 cm,"2",> 70%,11.41,9.77,7.69,"Percutores naturales de caliza. Completos, subesféricos y con claras huellas de percusión en sus aristas redondeadas. Las dimensión des del más grande fueron capturadas en las casillas de la tabla, mientras que las mediciones del más pequeño han sido capturadas aquí (10.16, 9.5 y 7.49 ).",Pendiente,T2_04082_246_0000560_F1,T2_04082_246_0000560_F2,Victor Oseguera,2023/03/03,Pendiente
"2",T2_04082,T2_04082_246_0000560_LL1,45_1,OLIT,SIN CAMBIO,Segmento,IA 60,Caliza,Beige,Herramientas,Cincel,Cincel sobre nódulo,Huellas de percusión,Negativos dorsales de sentido opuesto,"-",80 a 90%,Completa,> 5.5 cm,"1",> 70%,7.92,5.47,4.46,Cincel sobre nódulo de caliza. Presenta huellas de percusión en el extremo proximal (puntilleos) y negativos de sentido opuesto en el extremo últi dital de la pieza. Lo restante solo presenta corteza. La morfología es alargada y la sección transversal es de morfología más o menos triangular de esquinas romas.,Pendiente,T2_04082_246_0000560_LL1_F1,T2_04082_246_0000560_LL1_F2,Victor Oseguera,2023/03/03,Pendiente
"2",T2_04134,T2_04134_248_0000481,"111",LITI,OLIT,Segmento,PCH-HCK 1,Caliza,Beige,Pulida,Utilitaria,Esfera (posible proyectil),Huellas de desbaste,"-","-",Sin_corteza,Completa,4 cm,"1",> 70%,3.84,3.42,3.53,Esfera de caliza. Posible proyectil para honda. ,Pendiente,T2_04134_248_0000481_F1,T2_04134_248_0000481_F2,Victor Oseguera,2023/03/03,Pendiente
"2",T2_04297,T2_04297_234_0003731,"933",OLIT,SIN CAMBIO,Sitio,Sacamucuy,Sílex,Café grisáceo,Tallada,Percusión casual,Raedera sobre lasca casual de descortezamiento parcial,Negativos dorsales centrípetos,Retoque bimarginal,Desgaste,60 a 70%,Completa,> 5.5 cm,"1",> 70%,21.1,6.59,2.82,"Raedera sobre lasca casual de descortezamiento parcial de sílex. Completa, presenta retoques bimarginales acompañados de desgaste en todos los filos circundantes.",T2_04297_234_0003731_0,T2_04297_234_0003731_F1,T2_04297_234_0003731_F2,Victor Oseguera,2023/03/04,Pendiente
"2",T2_07033,T2_07033_204_0002607_LL1,617_1,OLIT,SIN CAMBIO,Segmento,IA 51 (La Pobreza),Caliza,Beige,Tallada,Unifaciales y bifaciales,Tapa de colmena,Negativos dorsales centrípetos,Retoque bifacial,Huellas de desbaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,17.3,15.7,4.18,"Tapa de colmena sobre caliza. Completa, de manera bifacial  probablemente sobre una macrolasca de caliza. Presenta una forma circular en planta que fue conformada por negativos dorsales y ventrales centrípetos. Una zona del volúmen discoidal del artefacto se muestra más espesa, lo que podría indicar el antíguo bulbo del soporte sobre el que se manufacturó la tapa. Muestra algunas marcas de desbaste en una de las caras, a manera de picoteos.",Pendiente,T2_07033_204_0002607_LL1_F1,T2_07033_204_0002607_LL1_F2,Victor Oseguera,2023/03/04,Pendiente
"2",T2_07033,T2_07033_223_0002406,"206",LITI,ESCU,Segmento,IA 51 (La Pobreza),Caliza,Gris claro,Pulida,Esculturas,Ornamento arquitectónico,Fragmentado,Huellas de desbaste,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,10.38,7.06,5.3,"Ornamento arquitectónico sobre caliza (posible clavo arquitectónico). Presenta un volumen compuesto,  similar a 2 cilindros de diferente grosor y unidos entre sí; el primer volumen es parecido a una pastilla plana por el frente (posible zona expuesta en la arquitectura), dividida por una acanaladura en forma de anillo que se encuentra cercana a la unión con el segundo volumen; éste último es menos espeso que el anterior, más alargado y termina en un extremo redondeado (en esta zona se encuentra fragmentado).",Pendiente,T2_07033_223_0002406_F1,T2_07033_223_0002406_F2,Victor Oseguera,2023/03/08,Pendiente
"2",T2_07033,T2_07033_204_0001903_LL2,273_2,LITI,OLIT,Segmento,IA 51 (La Pobreza),Caliza,Beige,Herramientas,Percutor,Percutor natural,Huellas de percusión,Semiesférico,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,8.03,7.09,6.21,"Percutor natural de caliza. Completo, semiesférico y con huellas de percusión que le dan la forma. Provenían de una bolsa de cerámica, se conservaron esos datos anexando el código del laboratorio.",Pendiente,T2_07033_204_0001903_LL2_F1,T2_07033_204_0001903_LL2_F2,Victor Oseguera,2023/03/08,Pendiente
"2",T2_07033,T2_07033_222_0002838,"302",OLIT,SIN CAMBIO,Segmento,IA 51 (La Pobreza),Caliza,Gris,Herramientas,Percutor,Percutor natural,Huellas de percusión,Semiesférico,Pátina,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,11.16,10.28,8.93,"Percutor natural de caliza. Completo, presenta huellas de percusion que son difíciles de observar debido a la presencia de pátina. La forma del volúmen semiesférico, su peso y densidad lo hacen adecuado para actividades de talla que implican la ejecusión de técnicas con bastante potencia de aplicación. El área activa del mismo está conformada por un cinturón de huellas de percusión que corre sobre la región ecuatorial del volúmen de la pieza.",Pendiente,T2_07033_222_0002838_F1,T2_07033_222_0002838_F2,Victor Oseguera,2023/03/09,Pendiente
"2",T2_07034,T2_07034_221_0002382,"212",LITI,OLIT,Segmento,IA 51,Sílex,Café,Tallada,Unifaciales y bifaciales,Cincel,Huellas de percusión,Negativos dorsales centrípetos,Sección transversal romboidal,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,8.22,5.44,4.02,"Cincel bifacial sobre sílex. Completo, negativos bifaciales centrípetos acompañados de desprendimientos en los extremos (propios de la acción de cincelar y la percusión que se ejerce en esa acción). ",Pendiente,T2_07034_221_0002382_F1,T2_07034_221_0002382_F2,Victor Oseguera,2023/03/11,Pendiente
"2",T2_07034,T2_07034_221_0002383,"213",LITI,OLIT,Segmento,IA 51,Caliza,Beige,Pulida,No identificada,No identificado,Volumen tubular,Pulimentos,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,8.37,4.9,3.38,"No identificado sobre caliza. Completo, muestra volúmen tabular y ligeros pulimentos en su cara más plana",Pendiente,T2_07034_221_0002383_F1,T2_07034_221_0002383_F2,Victor Oseguera,2023/03/11,Pendiente
"2",T2_07034,T2_07034_221_0002386,"216",OTRO,OLIT,Segmento,IA 51,Caliza,Beige,Tallada,Unifaciales y bifaciales,Tapa de colmena,Retoque bifacial,Negativos dorsales centrípetos,Jobón,10 a 20%,Completa,> 5.5 cm,"1",> 70%,14.67,13.4,5.04,Tapa de colmena sobre caliza. Realizada mediante talla unifacial sobre el dorso de una macrolasca. Presenta retoques marginales bifaciales que ayudaron a conformar la morfología circular en planta. Presenta una zona de burbujas con corteza en el dorso.,Pendiente,T2_07034_221_0002386_F1,T2_07034_221_0002386_F2,Victor Oseguera,2023/03/11,Pendiente
"2",T2_07034,T2_07034_221_0002385,"215",OTRO,OLIT,Segmento,IA 51,Caliza,Beige,Tallada,Unifaciales y bifaciales,Tapa de colmena,Retoque unifacial,Negativos dorsales centrípetos,Jobón,40 a 50%,Completa,> 5.5 cm,"1",> 70%,21.1,21,8.21,"Tapa de colmena sobre caliza. Tallada unifacial y centrípetamente en una de sus caras, la opuesta fue aprovechada con sus caracteres naturales. Los lasqueó centripetos apenas son perceptibles por causa de las cualidades de la materia prima.",Pendiente,T2_07034_221_0002385_F1,T2_07034_221_0002385_F2,Victor Oseguera,2023/03/11,Pendiente
"2",T2_07037,T2_07037_---_-------,"-",OLIT,SIN CAMBIO,Segmento,IA 51,No_identificada,Rojo,Herramientas,Percutor,Percutor reutilizado,A partir de mano de metate,Huellas de percusión,Pulimentos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,8.32,6.83,4.42,"Percutor reutilizado sobre materia prima no identificada. Completo, presenta huellas de pulimentos del soporte osbre el que se manufacturó (mano de metate). Presenta huellas de percusión en forma de una banda que corre por el diametro de la circunferencia del artefacto; a su vez, cuenta con desprendimientos de lascas por la reacción de la fuerza en la percusión.",Pendiente,T2_07037_---_-------_F1,T2_07037_---_-------_F2,Victor Oseguera,2023/03/11,Pendiente
"2",T2_07041,T2_07041_222_0003840,"448",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Herramientas,Percutor,Percutor reutilizado,Huellas de percusión,Pulimentos,Soporte pulido no identificado,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,7.5,5.99,3.71,"Percutor reutilizado sobre caliza. Se aprovechó como percutor un fragmento de artefacto pulido no identificado. Presenta huellas de pulimentos en uno de los extremos que se observan planos, este también constituye parte de la zona de fractura del artefacto original. La sección transversal de este artefacto es rectangular, la sección longitudinal es más o menos triangular (convexo en uno de sus lados, por causa del soporte original). El volumen producido por los pulimentos pudo haber sido como el d euna pieza de queso en forma discoidal. Las huellas de percusión se observan a manera de puntilleos",Pendiente,T2_07041_222_0003840_F1,T2_07041_222_0003840_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0003755,"408",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Pulida,Utilitaria,Tapa de colmena,Jobón,Huellas de desbaste,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,12.94,12.6,3.3,Tapa de colmena sobre caliza. ,Pendiente,T2_07041_222_0003755_F1,T2_07041_222_0003755_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0003801,"429",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Amarillo cafetoso,Tallada,Percusión casual,Núcleo casual,Negativos dorsales discordantes,A partir de nódulo,"-",70 a 80%,Completa,> 5.5 cm,"1",> 70%,14.09,13.72,7.49,"Núcleo casual de lascas sobre nódulo de sílex. Presenta entre 8 y 10 negativos de desprendimientos, la mayoría en una sola de las caras; los otros se muestran en un conjunto de negativos unidireccionales seriados.",Pendiente,T2_07041_222_0003801_F1,T2_07041_222_0003801_F1,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0003803,"431",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Beige gris,Tallada,Unifaciales y bifaciales,Canto tallado bifacialmente,Negativos dorsales discordantes,Desgaste,"-",80 a 90%,Completa,> 5.5 cm,"1",> 70%,10.3,7.56,4.19,"Canto tallado bifacialmente sobre caliza. Completo, trabajado bifacialmente solo en uno de los extremos (talla alterna); muestra desgaste. Está cubierto casi completamente de corteza.",Pendiente,T2_07041_222_0003803_F1,T2_07041_222_0003803_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0003806,"434",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),No_identificada,Gris claro,Herramientas,Percutor,Percutor reutilizado,A partir de mano de metate,Huellas de percusión,Pulimentos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,9.06,7.21,5.05,"Percutor reutilizado sobre roca no identificada. Completo, reutilización de fragmento de mano de metate como percutor. Presenta pulimentos del uso del soporte original; así como huellas de percusión en ambos extremos de la pieza. Sección transversal ovoidal.",Pendiente,T2_07041_222_0003806_F1,T2_07041_222_0003806_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0003870,"463",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Blanco pálido,Herramientas,Percutor,Percutor reutilizado,A partir de pulidor,Huellas de percusión,Pulimentos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,5.55,6.11,4.59,"Percutor reutilizado sobre caliza. Completo, a partir de un fragmento de pulidor (conserva huellas de pulimentos sobre las zonas superior e interior). Cuenta con huellas de percusión entre las zonas pulidas.",Pendiente,T2_07041_222_0003870_F1,T2_07041_222_0003870_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0003906,"479",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Herramientas,Percutor,Percutor reutilizado,A partir de mano de metate,Huellas de percusión,Pulimentos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,9.73,7.14,5.39,"Percutor reutilizado sobre caliza. Completo, reutilización de fragmento de mano de metate como percutor. Presenta pulimentos del uso del soporte original; así como huellas de percusión en ambos extremos de la pieza. También cuenta con negativos de fragmentación por percusión. Sección transversal ovoidal.",Pendiente,T2_07041_222_0003906_F1,T2_07041_222_0003906_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0004162,"608",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Caliza,Blanco,Herramientas,Percutor,Percutor natural,Huellas de percusión,Pátina,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,8.21,6.59,4.05,"Percutor natural sobre caliza. Completo, huellas de eprcusión en los extremos laterales más aguzados. Presenta grietas de fragmentación y porosidades naturales.",Pendiente,T2_07041_222_0004162_F1,T2_07041_222_0004162_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0004219,"637",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Pulida,Utilitaria,Tapa de colmena,Jobón,"-","-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,13.76,12.53,4.67,Tapa de colmena sobre caliza. ,Pendiente,T2_07041_222_0004219_F1,T2_07041_222_0004219_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0004446,"744",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Caliza,Beige gris,Pulida,Utilitaria,Tapa de colmena,Sección transversal biconvexa,Huellas de desbaste,Fósiles marinos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,13.25,12.28,4.6,Tapa de colmena sobre caliza. Completa.,Pendiente,T2_07041_222_0004446_F1,T2_07041_222_0004446_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07041,T2_07041_222_0004423,"726",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Beige,Pulida,Utilitaria,Tapa de colmena,Sección transversal biconvexa,Huellas de desbaste,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,13.39,12.24,14.14,Tapa de colmena sobre caliza. Completa.,Pendiente,T2_07041_222_0004423_F1,T2_07041_222_0004423_F2,Victor Oseguera,2023/03/13,Pendiente
"2",T2_07043,T2_07043_234_0001663,"213",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Beige rosado,Tallada,Percusión casual,Núcleo casual multidireccional,Negativos dorsales multidireccionales,Completo,Desprendimientos térmicos,< 10%,Completa,5 cm,"1",> 70%,4.76,4.11,2.97,"Núcleo casual multidireccional sobre sílex. Completo, presenta al menos 6 extracciones de diferente direccionalidad;  acompañadas de un desprendimiento térmico (posiblemente tratado antes de la talla) y una muy pequeña porción de corteza.",Pendiente,T2_07043_234_0001663_F1,T2_07043_234_0001663_F2,Victor Oseguera,2023/03/14,Pendiente
"2",T2_07043,T2_07043_234_0001693,"228",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Herramientas,Percutor,Percutor reutilizado,A partir de pulidor,Huellas de percusión,Pulimentos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,9.21,6.53,3.08,"Percutor reutilizado sobre caliza. A partir de pulidor, se observan huellas de pulimentos sobre la cara más plana del volumen de la pieza (volumen tabular). Las huellas de percusión se ubican en los extremos distales de la pieza y son claramente observables por su desgaste. ",Pendiente,T2_07043_234_0001693_F1,T2_07043_234_0001693_F2,Victor Oseguera,2023/03/14,Pendiente
"2",T2_07043,T2_07043_234_0001707_LL1,232_1,OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Tallada,Percusión bipolar,Pesa de pesca,Negativos dorsales de sentido opuesto,Acanalado,Completo,70 a 80%,Completa,3.5 cm,"1",> 70%,3.31,2.28,1.26,"Pesa de pesca tallada sobre caliza. Fue procesada bipolarmente para producir un canal transversal al eje longitudinal de la pieza (se observan negativos bipolares que conforman un ""acinturamiento"" de la pieza). Presenta tambiñen un pequeño canal sobre uno de los extremos distales de la pieza, qu epuso haber servido también para el amarre de hilos.",Pendiente,T2_07043_234_0001707_LL1_F1,T2_07043_234_0001707_LL1_F2,Victor Oseguera,2023/03/14,Pendiente
"2",T2_07043,T2_07043_234_0001928,"315",OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Amarillo pálido,Tallada,Percusión casual,Núcleo casual multidireccional,Negativos dorsales multidireccionales,"-","-",20 a 30%,Completa,> 5.5 cm,"1",> 70%,12.25,10.58,10.11,Núcleo de lascas multidireccional sobre sílex. Con al menos 5 diferentes direcciones de extracción.,Pendiente,T2_07043_234_0001928_F1,T2_07043_234_0001707_LL1_F2,Victor Oseguera,2023/03/14,Pendiente
"2",T2_04241,T2_04241_256_0002693,"604",OLIT,SIN CAMBIO,Otra,Estación_Hecelchakán,Sílex,Blanco pálido,Tallada,Percusión casual,Núcleo casual unidireccional,Plataforma lisa,Unidireccional,Cornisa de talón eliminada hacia el dorso,20 a 30%,Completa,> 5.5 cm,"1",> 70%,5.31,6.71,4.68,"Núcleo de lascas unidireccional sobre sílex. Completo, presenta un cara de extracción relacionada a una faceta plana con al menos 4 desprendimientos que salen de ella y un error de talla (también se logra observar en ella preparaciones por eliminación de cornisa hacia la cara de extracción). Por las 2 pequeñas porciones de corteza que se observan en cada uno de sus costados, se infiere que la pieza proviene de un nódulo de volúmen tabular.",Pendiente,T2_04241_256_0002693_F1,T2_04241_256_0002693_F2,Victor Oseguera,2023/03/14,Pendiente
"2",T2_04241,T2_04241_256_0002692,"603",OLIT,SIN CAMBIO,Otra,Estación_Hecelchakán,Caliza,Beige,Pulida,Molienda,Mano de metate,Pulimentos,Sección transversal plana-convexa,Huellas de desbaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,20.6,8.13,5.1,"Mano de metate sobre caliza. Completa, sección transversal es plano convexa; sobre la zona convexa se observan los pulimentos, mientras que en la zona plana se observan huellas de desbaste que conforman el volúmen de la pieza.",Pendiente,T2_04241_256_0002692_F1,T2_04241_256_0002692_F2,Victor Oseguera,2023/03/14,Pendiente
